,expert_text,simple_reference,model_output,fk_expert,fk_reference,fk_model
223,Some people with Tourette 's may not be aware of the premonitory urge.,Most people with Tourette 's do not need treatment.,"Some people do not feel the urge before the tics start, or they do not know that they have an urge before they have a tic, or the urge is not strong enough to make them want to do something to stop the tic from happening.",7.633846153846157,3.653333333333336,15.945652173913047
224,"However, many also go on to form abscesses, which require surgical drainage; an extensive procedure is done with accompanying IV antibiotics.",Abscesses must be drained surgically.,"However, the abscess may need to be surgically drained, and the person may need intravenous antibiotics for an extended period of time, depending on the severity of the infection and the presence of any other health problems, such as diabetes or a weakened immune system.",17.323809523809526,9.96,22.93777777777778
225,"In mammals, it consists of the bony labyrinth, a hollow cavity in the temporal bone of the skull with a system of passages comprising two main functional parts: The inner ear is found in all vertebrates, with substantial variations in form and function.","In mammals, it consists of two main working parts inside a bony labyrinth: The inner ear is found in all vertebrates, with many variations in form and function.","The inner ear has two main parts: the cochlea and the vestibular system. The cochlea is the part of the inner ear that converts sound vibrations into electrical signals that are sent to the brain, where they are interpreted as sound. In mammals, the cochlear duct is filled with a fluid called endolymph, which is different from the perilymph in the scala tympani.",20.114883720930234,13.451428571428576,10.206349206349206
226,It is estimated that 0.2 % of the population has this form of synesthesia.,Mozart is said to have had this form of synesthesia.,"Synesthesia is estimated to occur in about 1 in 2,000 people, although some studies suggest it may be as common as 1 person in 1,000 or even more common in certain populations, such as people with a family history of the condition.",6.006538461538462,3.650000000000002,19.894761904761904
227,It found that `` about half the patients did show dramatic improvement '' and that adverse events were `` generally trivial '' given the younger psychiatric patient population than with movements disorders.,It found that `` about half the patients did show dramatic improvement '' and that there were few side effects and complications.,"About half of the patients showed a dramatic improvement, and the side effects were generally trivial compared to those experienced by people with Parkinson's disease or other movement disorders. People with depression, anxiety, or other mental health problems were more likely to have a good response to the treatment.",17.665714285714284,9.910000000000004,14.43438775510204
228,"It often involves the face, lips, and/or tongue and may also occur on the back of hands or feet or on the genitals.","It can affect the back of the hands or feet, eyelids, tongue, face, lips, or genitals.","Herpes zoster (shingles) is a viral infection caused by the varicella-zoster virus, which is the same virus that causes chickenpox (varicella). It often affects the skin on one side of the body, causing a painful, itchy, blistering rash.",8.771304347826089,5.400000000000002,11.07263157894737
229,"Jaundice usually peaks within 1 to 2 wk. Recovery phase: During this 2- to 4-wk period, jaundice fades.","The jaundice usually peaks in 1 to 2 weeks, then fades over 2 to 4 weeks.",The yellowing of the skin and the whites of the eyes (jaundice) usually gets worse over 1 or 2 weeks and then starts to fade over the next 2 or 4 weeks as the liver starts to work again. The liver may take several months to return to normal.,6.9311111111111146,6.137499999999999,9.13642857142857
230,"Mydriasis and diaphoresis are apparent, and heart rate and BP are increased.",People sweat profusely and the pupils are dilated.,"The pupils are dilated, the skin is sweaty, the heart rate is fast, and the blood pressure is high. The person may also have a fever, a rapid breathing rate, and a rapid heart rate (tachycardia), which may be irregular (arrhythmia).",8.756666666666668,8.180000000000003,9.673292682926832
231,Myocardial abnormalities occur in about 8 % of patients within weeks of erythema migrans.,Up to 8 % of infected people develop heart problems.,"Abnormalities of the heart muscle (myocardium) can occur in some people with Lyme disease, usually within a few weeks of the start of the disease. This is called Lyme carditis, and it is the most common heart problem caused by Lyme disease.",14.895384615384618,7.58666666666667,10.3
232,Oral itraconazole 200 mg orally once a day given until 2 to 4 weeks after all lesions have resolved (typically 3 to 6 months) is the treatment of choice.,Skin infections are treated with itraconazole given by mouth.,Itraconazole (Sporanox) 200 milligrams (mg) per day by mouth for at least 3 months is the preferred treatment. The medication should be taken until all of the lesions have healed and for 1 to 2 months after healing.,12.809655172413795,7.58666666666667,8.588421052631581
233,Cheerleading coach Sue Sylvester ( Jane Lynch ) is appointed acting principal of William McKinley High School after having Principal Figgins ( Iqbal Theba ) infected with the flu.,Cheerleading coach Sue Sylvester ( Jane Lynch ) is given the job of being the principal of William McKinley High School.,"Sue Sylvester, the cheerleading coach, is appointed as the acting principal after the real principal, Figgins, gets the flu. Figgins is the principal of the school in the TV show Glee, and Sue is the coach of the cheerleaders.",15.872000000000003,10.451578947368422,9.563717948717951
234,"According to Morrell 's account, Wasp then headed eastwards to hunt for seals, and reached the remote Bouvet Island on 6 December.","According to Morrell, the ship reached the remote Bouvet Island on 6 December.","According to the account of Morrell, the Wasp headed eastward to hunt seals, reaching the remote island of Bouvet on December 6, 1822, where they found a large number of seals and killed many of them to feed the crew.",10.690000000000001,8.541538461538462,15.940000000000001
235,"Among spinal subdural abscesses, methicillin-sensitive Staphylococcus aureus is the most common organism involved. Rarely parasites can cause abscesses and this is more common in the developing world.","Among spinal subdural abscesses, methicillin-sensitive Staphylococcus aureus is the most common organism involved.","The most common cause of a spinal abscess is a bacterial infection, usually caused by a type of staph bacteria. In rare cases, a parasite can cause an abscess, which is more likely to happen in developing countries than in the United States.",14.149074074074075,19.43384615384615,11.729883720930236
236,"Periungual warts are more common among patients who bite their nails or who have occupations where their hands are chronically wet such as dishwashers and bartenders. Genital warts manifest as discrete flat to broad-based smooth to velvety papules to rough and pedunculated excrescences on the perineal, perirectal, labial, and penile areas. Perirectal warts often itch.","Also called venereal warts or condylomata acuminata, genital warts occur on the penis, anus, vulva, vagina, and cervix. They can be flat, smooth, and velvety or irregular, bumpy growths often with the texture of a small cauliflower. Warts around the anus often itch.","Warts on the hands are more likely to occur in people who frequently bite their fingernails or who work with their hands in wet conditions, such as bartenders and dish washers. Warts in the genital area appear as small, flat, smooth, or rough growths on the vulva, vagina, penis, scrotum, or anus.",11.298181818181817,10.581395348837212,11.56923076923077
237,The barking cough and stridor may no longer be prominent at this stage. 85 % of children presenting to the emergency department have mild disease; severe croup is rare ( < 1 % ).,The barking cough and wheezing does not always happen at this stage. 85 % of children going to the emergency department have mild disease.,The cough may not be as loud as it was when the child first got croup. About 85 out of 100 children with croup have mild symptoms when they first go to the hospital. Only about 1 in 100 have severe symptoms.,7.96844827586207,6.851521739130437,4.19857142857143
238,The risk of overdose is increased if flunitrazepam is taken in combination with CNS depressants such as alcohol and opiates.,"The overdose will be worse if flunitrazepam is taken with depressants, like alcohol or opiates.","The risk is also increased if it is taken with other drugs that slow down the brain and nervous system, such as sedatives, antidepressants, and some types of painkillers, including alcohol and opium-like drugs (narcotics) such as heroin and morphine.",12.860000000000003,10.713333333333338,18.890000000000004
239,"The Intersex Society of North America stated that `` For decades, doctors have thought it necessary to treat intersex with a concealment-centered approach, one that features downplaying intersex as much as possible, even to the point of lying to patients about their conditions.","About 1 in 100 babies are born with an intersex condition, and 1 in 1000 babies have an intersex condition that the medical community declares needs surgery, in order adhere to binary sex/gender ideals.","Doctors have thought that it was necessary to hide the fact that a person is intersex, even if it means lying to the person about their condition. This is called a `` concealment-centred '' approach, and it has been used for decades.",22.14238095238095,18.493529411764708,9.615000000000002
240,"Biopsy of the lung is usually not indicated unless the pulmonary hypertension is thought to be due to an underlying interstitial lung disease; further, lung biopsies are fraught with risks of bleeding due to the high intrapulmonary blood pressure.",Biopsy of the lung is usually not indicated unless the pulmonary hypertension is thought to be due to an underlying interstitial lung disease.,"A lung biopsy is not usually done unless the doctor thinks that the high blood pressure in the lungs is caused by an underlying lung disease. Lung biopsys are risky because of the high pressure inside the lungs, which can cause the lungs to bleed.",20.49692307692308,16.46695652173913,9.442777777777781
241,"Epidemiological studies can only go to prove that an agent could have caused, but not that it did cause, an effect in any particular case: In United States law, epidemiology alone can not prove that a causal association does not exist in general.","Epidemiological studies can only go to prove that an agent could have caused disease in population, but not that it did cause, an effect in any particular case.","In the United States, epidemiological studies alone cannot prove that there is no causal association between an agent and a disease in a particular case. For example, a study may show that a certain disease is more common in people who have been exposed to a certain agent, but it may not be able to show that the agent caused the disease.",21.761395348837215,15.137142857142859,15.151612903225807
242,"Signs occur along a continuum: no changes to varicose veins (rare) to edema to stasis dermatitis on the lower legs and at the ankles, with or without ulceration (see Table: Clinical Classification of Chronic Venous Insufficiency). Venous stasis dermatitis consists of reddish brown hyperpigmentation, induration, venous ectasia, lipodermatosclerosis (fibrosing subcutaneous panniculitis), and venous stasis ulcers.","The discoloration is caused by red blood cells that escape from swollen (distended) veins into the skin. The discolored skin is vulnerable, and even a minor injury, such as that from scratching or a bump, can break it open, resulting in an ulcer.","Chronic venous insufficiency is a condition in which the veins in the legs do not function properly. This can lead to a variety of changes in the skin, including redness, swelling, and thickening. In some cases, the skin may break down and form an open sore (ulcer).",20.236818181818183,10.906627906976748,8.34553191489362
243,"Most commonly found as small circular, double-stranded DNA molecules in bacteria, plasmids are sometimes present in archaea and eukaryotic organisms.","Plasmids usually occur naturally in bacteria, but are sometimes found in eukaryotic organisms (e.g., the 2-micrometre-ring in Saccharomyces cerevisiae).","Plasmids can be circular or linear and can be single-strand or double-strand DNA molecules. They are most commonly found in bacteria but can also be found in some archaea, viruses, fungi, plants, and animals, including humans.",17.580000000000002,14.82026315789474,11.752222222222223
244,Early liver metastases may be asymptomatic.,"Often, the first symptoms are vague.","In the early stages of liver metastasis, people may not have any symptoms, or the symptoms may be mild and nonspecific, such as a feeling of fullness or discomfort in the upper right side of the abdomen (the area where the liver is located).",12.316666666666666,2.4833333333333343,20.074545454545454
245,"A common finding during physical examination is a symmetry or a dominant mass âa mass distinctly different from the surrounding breast tissue. Diffuse fibrotic changes in a quadrant of the breast, usually the upper outer quadrant, are more characteristic of benign disorders; a slightly firmer thickening in one breast but not the other may be a sign of cancer.","Such a lump may be cancer if it is a firm, distinctive thickening that appears in one breast but not the other. Usually, scattered lumpy changes in the breast, especially the upper outer region, are not cancerous and indicate fibrocystic changes.","A lump or mass in the breast is the most common symptom of breast cancer. The lump may feel firm, hard, or soft, and it may be smooth or irregular in shape. The size of the lump can vary greatly, ranging from a small, pea-sized lump to a large mass that fills the entire breast.",16.515000000000004,11.687926829268292,5.934545454545457
246,More advanced breast cancers are characterized by one or more of the following: Fixation of the mass to the chest wall or to overlying skin; Satellite nodules or ulcers in the skin; Exaggeration of the usual skin markings resulting from skin edema caused by invasion of dermal lymphatic vessels (so-called peau d â orange).,"In more advanced stages, the lump usually adheres to the chest wall or the skin over it. If a breast contains cancer that adheres to the chest wall or skin, this maneuver may make the skin pucker or dimple or make one breast appear different from the other. In very advanced cancer, swollen bumps or festering sores may develop on the skin. Sometimes the skin over the lump is dimpled and leathery and looks like the skin of an orange (peau d â orange) except in color.","In more advanced breast cancer, the following may occur: The mass may be attached to the breast wall or the skin. Small lumps or sores may appear on the skin (satellite nodules). The skin may become red and swollen due to the spread of cancer to the skin's lymph vessels (peau d'orange).",24.918148148148152,9.439626436781612,6.600769230769231
247,"Two leading hypotheses suggest it may have jumped species from the disease scrapie in sheep, or that it evolved from a spontaneous form of `` mad cow disease '' that has been seen occasionally in cattle for many centuries.",Mad cow disease has damaged the cattle industry.,"There are two main ideas about how BSE may have started. It may have come from a disease in sheep called scrapie, or it may be a new form of a disease that has happened in cows for many hundreds of years, called Bovine Spongiform Encephalopathy (BSE).",17.018378378378376,6.705000000000002,9.392021276595745
248,Myoclonus that occurs when patients are suddenly startled (startle myoclonus) may be an early symptom of Creutzfeldt-Jacob disease.,"In Creutzfeldt-Jacob disease (a rare degenerative brain disorder), myoclonus becomes more obvious when people are suddenly startled.","Sudden muscle jerks that occur when a person is startled may be the first symptom of CJD. These jerks are called startle jerks. They are caused by a sudden release of a chemical in the brain called glutamate, which causes the muscles to contract.",11.752222222222223,14.64,6.220909090909089
249,It occurs in most people with asthma and up to 20 % of people without asthma.,Up to 40 % of people with allergic rhinitis also have asthma.,"Asthma is a condition in which the airways in the lungs become inflamed, swollen, and constricted, making it difficult to breathe. It occurs in about 80 % of the people with bronchitis and in 20 to 40 % of those who do not have asthma.",6.780000000000001,6.936363636363637,9.534534883720934
250,"Vaccinia given after exposure to smallpox, within the first three days, is reported to attenuate the disease considerably, and vaccination up to a week after exposure probably offers some protection from disease or may modify the severity of disease.",This same method using liquid from sores was also used to give people smallpox.,"Vaccination with the vaccinia virus, given within three days of exposure, is said to greatly reduce the risk of getting the disease. Vaccination within a week of exposure may also offer some protection against the disease, or may make the disease less severe.",22.614871794871792,6.727142857142859,12.553139534883723
251,Urinary catheterization increases the risk for urinary tract infections.,Women get urinary tract infections more often than men.,"A urinary catheter can increase the risk of getting a urinary tract infection (UTI) because bacteria can enter the urinary tract through the catheter and travel up to the bladder and kidneys, where they can cause an infection (pyelonephritis).",16.764444444444447,8.89777777777778,19.891794871794875
252,Obstetric manifestations include early and late fetal loss.,Pregnant women have a higher-than- normal risk of miscarriage and stillbirth.,"Fetal loss (miscarriage) can occur early or late in the pregnancy, depending on the severity of the infection. If the infection is mild, the woman may not have any symptoms and may not know that she has a problem until the pregnancy ends in miscarriage.",12.605000000000004,8.009090909090911,11.54055555555556
253,"Because patients lack the motor responses (eg, withdrawal from painful stimuli) usually used to measure responsiveness, they may be mistakenly thought to be unconscious. Thus, all patients who can not move should have their comprehension tested by requesting eye blinking or vertical eye movements.","Because locked-in syndrome can be mistaken for stupor or coma, doctors test people who do not move and appear unresponsive by asking them to open and close their eyes.","Because people who are in a coma cannot move, doctors may mistakenly think that they are unconscious. Doctors can test whether a person is unconscious by asking them to blink their eyes or move their eyes up and down. If a person can do either of these things, they are not unconscious.",13.640000000000004,13.216551724137933,7.5084615384615425
254,Bedside neurologic testing Neuropsychologic testing,A doctor 's evaluation Standardized tests of brain function,"Physical examination of the brain and nervous system (neurologic examination) Tests of brain function (neuropsychologic tests) Imaging tests (such as computed tomography, magnetic resonance imaging, or positron emission tomography) to look at the brain.",21.76000000000001,10.208888888888893,23.352352941176473
255,"The most infamous symptom of bubonic plague is an infection of the lymph glands (lymphadenitis), which become swollen and painful and are known as buboes.",There are different kinds of Bubonic plague.,"The most common symptom of the bubonic form of the plague is a swollen, painful lump in the groin, armpits, or neck, known as a bubo, which is caused by an infection in the lymph nodes ( lymphadenitis).",11.624000000000002,5.682857142857145,14.148108108108108
256,CA 19­-9 and CA 125 are other tumor markers that may be similarly used.,"Two other cancer markers, CA 19-9 and CA 125, are similar to CEA and are sometimes elevated in colorectal cancer.","Other tumor markers, such as CA 19-9, CA 15-3, and CEA, may also be elevated in people with ovarian cancer, but these markers are not specific to ovarian cancer and are not used to diagnose ovarian cancer.",6.727142857142859,12.860000000000003,19.25081081081081
257,Cardiac complications include pericarditis (most commonly) and myocarditis.,"People with lupus may have chest pain due to inflammation of the sac around the heart  pericarditis). More serious but rare effects on the heart are inflammation of the walls of the coronary arteries (coronary artery vasculitis), which can lead to angina, and inflammation of the heart muscle (myocarditis), which can lead to heart failure.","Cardiac (heart) complications include inflammation of the sac surrounding the heart (pericardium) and the heart muscle itself (myocardium), which is the most common cause of death in people with dengue hemorrhagic fever (DHF).",17.029999999999998,14.444090909090914,18.01939393939394
258,"Lifestyle changes have been shown to be effective in reducing (and in the case of diet, reversing) coronary disease: In people with coronary artery disease, aerobic exercise can reduce the risk of mortality.",Most people with coronary heart disease can feel healthy for years before they start experiencing symptoms.,"Aerobic exercise, such as walking, running, or swimming, can help prevent heart disease and reduce the chance of dying from heart disease in people who already have heart disease. Exercise can also help lower blood pressure, improve blood flow to the heart, and improve overall health.",19.092121212121217,11.3,11.59304347826087
259,"Because there are no blood vessels in the cornea, there are also few problems with rejection of the new cornea.","It is a very special form of tissue because the cornea is clear, has no blood vessels, and has nerves with no myelin sheaths on them.","The cornea is the clear layer on the front of the eye. Because there are few blood vessels, there is little chance that the body's immune system will reject a new corneal transplant, as it does with other transplanted organs.",9.910000000000004,10.434615384615388,8.73
260,"In adults, lassitude, weakness, and anorexia are most common.",Other people do not develop symptoms of celiac until adulthood. Adults may have digestive symptoms or other symptoms. Many adults have no digestive symptoms at all. Most affected adults have weakness and loss of appetite.,"Adults may feel tired, weak, and have a loss of appetite (anorexia), but these are the most common symptoms in adults and may not be present at all in some people, especially in the early stages of the disease or in people who are infected with the HIV virus.",11.520000000000003,8.388214285714287,20.617959183673467
261,"The pain, lasting seconds to a few minutes, usually begins in the tonsillar region or at the base of the tongue and may radiate to the ipsilateral ear.","The pain usually begins at the back of the tongue, back of the throat, or the area near the tonsils. Sometimes pain spreads to the ear or the area at the back of the jaw. The pain may last several seconds to a few minutes and usually affects only one side of the throat and tongue.",The pain usually starts in the area of the tonsils or the back of the throat and may spread to the ear on the same side as the pain. The pain usually lasts from a few seconds to several minutes and then goes away on its own.,13.872857142857146,7.282857142857143,8.638829787234044
262,Clinical evaluation. Diagnosis is primarily clinical.,A doctor 's evaluation,"Doctors usually make a diagnosis based on a person's symptoms and medical history. They may also do tests to confirm the diagnosis and to rule out other possible causes of the symptoms. These tests may include a physical examination, blood tests, and imaging tests such as a computed tomography (CT) scan or a magnetic resonance imaging (MRI) scan.",26.083333333333332,12.52,12.498275862068965
263,"Cowpox is more commonly found in animals other than bovines, such as rodents.",The disease can be spread by touch from cows to humans.,"The cowpox virus can be found in many animals, not just cows (bovines), such as mice, rats, and squirrels, but it is more common in animals that are not cows (such as mice and rats) than it is in cows.",7.633846153846157,2.645454545454548,14.465000000000003
264,"Here, an enzyme such as DNA polymerase catalyzes a reaction in a first step and then checks that the product is correct in a second step.",Another example is DNA polymerase.,"DNA polymerase is an enzyme that catalyses the reaction in the first step, then checks the product in the second step to make sure that it is correct, and if it is not correct, the reaction is repeated until the correct product is made.",11.796153846153846,19.400000000000002,19.001818181818184
265,"In developing countries, most cases are probably caused by tuberculosis, particularly in patients with impaired immune function due to undernutrition or human immunodeficiency virus (HIV) infection.","In developing nations, severe or repeated infections that cause bronchiectasis are more often caused by tuberculosis.","Tuberculosis is the most common cause of TB meningitis in the developing world, especially in people who are malnourished or have HIV infection. In the United States and other developed countries, TB is much less common and is usually caused by Mycobacterium tuberculosis.",21.326923076923084,14.250000000000004,14.748488372093025
266,Clubbing is present in about 50 % of cases.,"As the disease progresses, the level of oxygen in the blood decreases, and the skin may take on a bluish tinge (called cyanosis) and the ends of the fingers may become thick or club-shaped (see Figure: Recognizing Finger Clubbing).","About half of people with chronic bronchitis have clubbing, which is a change in the shape of the tips of the fingers or toes, giving them a club-like appearance. Clubbing is a sign that the lungs are not getting enough oxygen.",5.230000000000004,16.866153846153846,8.80987804878049
267,"She returned to Australia but died in St Vincent 's Hospital, Sydney in 1931, aged 69, of septicemia which had developed after facial surgery in Europe some time before.",She died of septicemia in Sydney.,"She went back to Australia, but died of sepsis in St. Vincent's Hospital in Sydney, Australia, in 1929, at the age of 69. Sepsis was caused by facial surgery she had done in Europe a few years before.",14.030344827586209,2.4833333333333343,5.807894736842105
268,"Cough, occasionally producing chunky or gummy sputum, occurs but is less common.","Most people also have a cough that often does not produce sputum, but occasionally people expectorate chunky gelatinous material.","A cough may occur, but it is not as common as it is with other types of bronchitis. The cough may produce chunky, gummy, or sticky mucus (sputum) that may be difficult to cough up, especially if the mucus is thick and sticky.",11.706666666666667,16.04105263157895,9.260116279069766
269,Undernutrition and human immunodeficiency virus (HIV) infection also appear to increase risk.,Poor nutrition and unavailability of vaccines can also contribute.,"People who are undernourished or have HIV infection also have a higher risk of getting TB. People who have a weakened immune system, such as those with HIV infection, are also more likely to get TB if they are exposed to someone with TB.",17.606666666666666,15.453333333333337,10.690000000000001
270,Infection ranges from asymptomatic (in 5 to 50 % of cases) to a hemorrhagic fever with a case fatality rate of up to 50 %.,"Some infected people do not have symptoms. Others have mild symptoms, and some have a severe, life -threatening illness. Up to 50 % of people with severe bleeding and fever die.","Symptoms can range from mild to severe and include fever, headache, muscle aches, and bleeding from the nose, mouth, and other parts of the body. In some cases, the bleeding is so severe that it can lead to death within a few days of the onset of symptoms.",12.875652173913043,5.616666666666664,9.2575
271,Renovascular hypertension may develop if the abdominal aorta or renal arteries are narrowed.,Kidneys: The kidneys may malfunction because the arteries that supply blood to the kidneys become narrowed. This narrowing can result in high blood pressure.,"Hypertension can also be caused by a narrowing of the aorta (the main blood vessel that carries blood from the heart to the rest of the body) or the renal arteries (the blood vessels that carry blood to the kidneys), a condition known as renovascular hypertension.",17.618461538461542,8.265,20.819565217391304
272,"Unlike other dementias, multiple- infarct dementia tends to progress in discrete steps; each episode is accompanied by intellectual decline, sometimes followed by modest recovery.","Unlike dementia caused by Alzheimer disease, vascular dementia may progress in steps. Symptoms may worsen suddenly, then plateau or lessen somewhat. They then become worse months or years later when another stroke occurs.","Unlike other types of dementia, multiple-infarct dementia gets worse in small steps. Each step is followed by a decline in intellectual function, which may be followed by some recovery of the lost function, but not a complete return to the previous level of function.",18.845000000000002,9.439393939393941,12.567272727272726
273,Intractable apneic spells require ventilator support.,Newborns who have apnea spells that are difficult to treat may need a ventilator (a machine that helps air get in and out of the lungs) to help them breathe.,"If the apnea spells are severe, a person may need a ventilator to help them breathe until the cause of the spells can be found and treated or until the person can be weaned off the ventilator and breathe on his or her own.",20.18333333333334,11.450000000000003,17.12454545454546
274,"Diagnosis of DiGeorge syndrome is based on clinical findings. An absolute lymphocyte count is done, followed by B- and T- cell counts and evaluation of lymphocyte subsets if leukopenia is detected; blood tests to evaluate T- cell and parathyroid function are done. Ig levels and vaccine titers are measured. If complete DiGeorge syndrome is suspected, the T- cell receptor excision circle (TREC) test should also be done. A lateral chest x-ray may help evaluate thymic shadow. Fluorescent in situ hybridization (FISH) testing can detect the chromosomal deletion in the 22q11 region; standard chromosomal tests to check for other abnormalities may also be done.",Sometimes imaging tests (such as chest x-rays and echocardiography). Doctors suspect DiGeorge syndrome based on symptoms. Blood tests are done for the following reasons: To determine the total number of blood cells and the number of T and B cells; To evaluate how well T cells and the parathyroid gland are functioning; To determine how well the body produces immunoglobulins in response to vaccines. A chest x-ray may be taken to check the size of the thymus gland.,"A blood test is done to check the number of lymphocytes (a type of white blood cell) in the blood. If there are not enough lymphocytes, other tests are done to see if the problem is with the B cells or T cells. Blood tests are also done to evaluate the function of T cells and to measure the levels of immunoglobulins (antibodies).",11.382669902912621,9.715000000000003,8.333333333333332
275,"It had a cranial capacity of 400-500 cc. In 2006, Lee Berger announced the Taung Child probably was killed by an eagle or other large predatory bird since the similarity of damage to the skull and eye sockets of the Taung Child is of that seen in modern primates that are known to have been killed by eagles.",This conclusion was reached by noting similarities in the damage to the skull and eye sockets of the Taung Child to the skulls of primates known to have been killed by modern eagles. The left hand side of the endocast of the Taung child is covered in beautiful calcium carbonate crystals.,"The skull was found in 1924 in a cave in South Africa. It had a brain size of about 400 to 500 cubic centimeters (cc), which is about the same size as the brain of a chimpanzee or gorilla.",12.199310344827591,11.245196078431373,7.748333333333335
276,Renal involvement can develop at any time and may be the only manifestation of SLE. It may be benign and asymptomatic or progressive and fatal.,Kidney involvement may be minor and without symptoms or may be progressive and fatal. The kidneys can be affected at any time and may be the only organ affected by lupus.,"The kidneys can be affected by SLE, and this can be the first sign of the disease. Kidney problems can be mild and not cause any symptoms, or they can be severe and lead to kidney failure, which can be fatal if not treated.",10.053,9.106612903225805,8.276363636363637
277,Many of these risk factors are the same as those associated with having a major symptomatic stroke.,These people did not know they had a stroke.,"Many of the factors that increase the risk of a silent stroke are also risk factors for a stroke that causes noticeable symptoms (called a major stroke or an ischemic stroke). These risk factors include high blood pressure, high cholesterol, smoking, diabetes, obesity, and a family history of stroke.",10.47529411764706,1.0311111111111124,12.98948979591837
278,"Vasoconstriction can change a lesion that does not limit blood flow into a severe or complete stenosis. Symptoms of unstable angina or myocardial infarction, ischemic stroke, or rest pain in the limbs may develop when unstable plaques rupture and acutely occlude a major artery, with superimposition of thrombosis or embolism.",The first symptom of a narrowed artery may be pain or cramps at times when blood flow can not keep up with the tissues â need for oxygen.,"If the plaque ruptures, a blood clot may form and block the artery, leading to a heart attack or stroke. If the plaque is in an artery that supplies blood to the legs, the legs may become painful and may not get enough blood.",15.872000000000003,10.080000000000002,7.739999999999998
279,"According to the fifth Diagnostic and Statistical Manual of Mental Disorders (DSM), DID includes `` the presence of two or more distinct identities or personality states '' that alternate control of the individual 's behavior, accompanied by the inability to recall personal information beyond what is expected through normal forgetfulness.","According to the DSM-IV, the symptoms of DID are `` the presence of two or more distinct identities or personality states '' (which are often called `` alters ''), as well as forgetting things that people normally do n't forget.","Dissociative Identity Disorder (DID), formerly called Multiple Personality Disorder (MPD), is a condition in which a person has more than one distinct identity or personality state. The different identities or personalities are called `` alters '' and may have their own thoughts, feelings, and behaviors.",27.713333333333335,16.80555555555556,16.12058139534884
280,The linear combination of atomic orbitals or `` LCAO '' approximation for molecular orbitals was introduced in 1929 by Sir John Lennard-Jones.,The LCMO (Linear combination of atomic orbitals molecular orbital) method gives a rough but good description of the MOs.,LCAO ( Linear Combination of Atomic Orbitals ) is a way to calculate the molecular orbital ( MO ) of a molecule from the atomic orbital ( AO ) of the atoms in the molecule. It was first used in the 1920s and 1930s.,15.220000000000002,13.556842105263158,11.07263157894737
281,Globally about 106 million cases of chlamydia and 106 million cases of gonorrhea occurred in 2008.,About 106 million cases of PID occurred around the world in 2008.,"In 2005, there were about 89 million new cases of Chlamydiain the world, and about 65 million new case of Gonorrhea. In the United States, there are about 2.8 million new Chlamydial infections and 350,000 new Gonorrheal infections each year.",12.775000000000002,5.806666666666668,7.900000000000002
282,"Shanty towns have high rates of crime, suicide, drug use and disease.","Residents of shanty towns often have poor health, lack education, suffer from high levels of crime and suicide, and have shorter life expectancy.","Shantytowns have a high crime rate, a high rate of suicide, high drug use, and a high disease rate, such as HIV/AIDS, tuberculosis, malaria, and cholera. They also have a low life expectancy, with an average life expectancy of about 40 years.",4.823333333333334,12.875652173913043,11.142857142857142
283,Sullivan apparently had no idea who McCartney was.,Sullivan thought that his illness was because of ulcers.,"Sullivan did not know who Paul McCartney was, but he did know that McCartney was a member of the Beatles, and that the Beatles were a very popular band in the 1960s and 1970s, so he thought it would be a good idea to ask McCartney to write a song for the show.",12.605000000000004,6.2755555555555596,20.442264150943398
284,"Scurvy or subclinical scurvy is caused by the lack of vitamin C. In modern Western societies, scurvy is rarely present in adults, although infants and elderly people are affected.","Scurvy is a disease caused by not eating enough vitamin C. People who have scurvy get spots on their skin, especially at the legs.","In the Western world, it is rare in adults but can occur in infants and the elderly. Scurvy can also be caused by a diet that does not contain enough vitamin C, such as a vegan diet that is not well planned, or a diet in which the person does not eat enough fruits and vegetables.",10.00293103448276,4.823333333333334,11.133571428571429
285,"He went to work for ICI Pharmaceuticals in 1958 and, while there, developed propranolol, a beta blocker used for the treatment of heart disease.",He went to work for ICI Pharmaceuticals in 1958.,"He worked for the pharmaceutical company ICI in the 1950s and 1960s, where he developed the beta-blocker propanolol, which is used to treat high blood pressure and other heart problems, such as angina and arrhythmia.",11.470000000000002,4.964444444444446,15.591428571428576
286,"On his arrival, he finds citizens reading public notices warning them to take precautions against infection.",There are notices in the streets warning people to be careful of the sickness.,"When he arrives, he sees people reading public warnings telling them to be careful not to get the disease. People are wearing masks to prevent the spread of the disease and to protect themselves from getting it. They are also washing their hands with soap and water to get rid of the germs.",12.775000000000002,6.727142857142859,7.107547169811323
287,Infection of the heart and acute liver failure are among the rarer complications.,"Although this almost never happens, dengue can also cause infection of the heart and acute liver failure.","In rare cases, the infection can spread to the heart or the liver, leading to serious complications such as heart failure or liver failure, which can be life-threatening if not treated promptly and properly with antiviral drugs and other supportive measures, such as intravenous fluids and oxygen therapy.",10.356923076923078,9.781176470588235,23.28833333333333
288,Hypnotherapy has been studied in the treatment of sleep disorders in both adults and children.,"On the other hand, sometimes behavioral treatment of insomnia may give more lasting results.","Hypnosis has been used to help people with sleep disorders, such as insomnia, sleepwalking, and night terrors, in both children and adults. It has also been used for other sleep disorders such as sleep apnea and restless leg syndrome.",9.140000000000004,10.941428571428574,10.168846153846157
